,rule,type,coef,support,importance
174,pos y > 1 and vel y <= -0.26276,rule,0.18691791102715774,0.07872,0.05033722651384013
61,vel x <= 0 and vel y > 0 and angleVel <= 0,rule,-0.08817811954390749,0.0784,0.023702278533402333
101,pos y <= 0 and vel x > 0.09411 and vel y <= 0 and angleVel <= 0 and angleVel > 0.0,rule,-0.0051640014912001505,0.07744,0.0013802772868430162
176,vel x <= 0 and vel y <= 0 and angleVel > 0,rule,0.12977289744798431,0.0768,0.03455512825084924
68,pos y > 0 and vel x > 0 and vel y > 0 and angle > 0.00102 and angleVel <= 0,rule,-0.040899453289735696,0.0768,0.010890454645068777
59,pos y <= 0 and vel y > 0 and angleVel <= 0,rule,0.011439934812999548,0.07616,0.0030344878194624655
67,pos y > 0 and vel x > 0.0043 and vel y > 0,rule,-0.009998449019418895,0.0752,0.002636728827476152
50,pos y > 0 and vel x <= 0 and vel x > 0 and vel y > 0.0 and angleVel <= 0.0,rule,-0.06489942991049735,0.07456,0.017047785213687265
64,vel x <= 0 and vel x > 0.01468 and vel y > 0 and angleVel > 0,rule,-0.08954782691444384,0.07328,0.02333576536417693
55,vel x <= 0 and vel x > 0 and vel y <= 0.0 and vel y > 0,rule,-0.002143802381847492,0.06976,0.0005461167413027826
128,pos y <= 0.024 and pos y > 0 and vel y <= 0 and vel y > 0 and angle <= 0 and angleVel > 0,rule,0.0005395151022921342,0.0688,0.00013655867959729955
83,pos y > 0 and vel x > 0 and vel y > 0 and angle > 0,rule,0.2065404782113922,0.06784,0.05193896957237285
141,pos y <= 1 and vel y <= 0 and vel y > 0 and angle <= 0 and angle > 0,rule,0.11481911451001126,0.06464,0.02823282030506053
157,vel y <= 0.0 and vel y > 0 and angleVel <= 0 and contact_2 <= 0,rule,0.021377958989586065,0.064,0.005232318242336911
178,vel x <= 0 and vel y > 0 and angleVel > 4e-05,rule,0.037374754214527725,0.06272,0.009061832808575516
164,vel x > 0 and vel y <= 0 and angleVel <= 0 and angleVel > 0.06227,rule,0.06354945187899588,0.06272,0.015408114918926503
79,pos y > 0 and vel x <= 0 and vel y <= 0.0 and vel y > 0 and angle > 0 and angleVel <= 0,rule,-0.005156547299272913,0.0624,0.0012472689182286944
23,pos y > 0 and vel y > 0.0 and angleVel <= 0 and angleVel > 0,rule,-0.12025990737793787,0.06016,0.028595766439363814
144,vel x <= 0 and vel y > 0,rule,0.028727096861767443,0.05568,0.0065872014606724455
