pos x,pos y,vel x,vel y,angle,angleVel,contact_1,contact_2,action
-0.446777880191803,1.0918608903884888,0.003094478975981474,-0.006045379675924778,-0.474784255027771,-0.12802819907665253,0.0,0.0,1.0
-0.4468657970428467,1.0912175178527832,-0.004700317047536373,-0.030012037605047226,-0.47933095693588257,-0.09093386679887772,0.0,0.0,2.0
-0.4467449188232422,1.090895414352417,0.016577115282416344,-0.015876274555921555,-0.4843306839466095,-0.0999947339296341,0.0,0.0,1.0
-0.44671040773391724,1.0900325775146484,0.005665934644639492,-0.03913084790110588,-0.4867967665195465,-0.04932181164622307,0.0,0.0,1.0
-0.44672679901123047,1.088623046875,-0.0009399909758940339,-0.062891885638237,-0.4875797629356384,-0.01565982587635517,0.0,0.0,2.0
-0.4465285837650299,1.0872946977615356,0.020616203546524048,-0.05931781977415085,-0.4884696304798126,-0.01779726706445217,0.0,0.0,1.0
-0.4464099407196045,1.0854310989379883,0.010474903509020805,-0.08234075456857681,-0.48692017793655396,0.030988996848464012,0.0,0.0,2.0
-0.44618916511535645,1.0836862325668335,0.02124147117137909,-0.0772542804479599,-0.48598986864089966,0.018606284633278847,0.0,0.0,0.0
-0.4459683895111084,1.0813413858413696,0.02124141901731491,-0.10392101109027863,-0.48505955934524536,0.018606288358569145,0.0,0.0,2.0
-0.4453260898590088,1.0790592432022095,0.06270485371351242,-0.10089310258626938,-0.48335742950439453,0.0340421088039875,0.0,0.0,1.0
-0.4447503089904785,1.0762345790863037,0.054190319031476974,-0.12436258047819138,-0.47958409786224365,0.07546651363372803,0.0,0.0,1.0
-0.4442497789859772,1.0728564262390137,0.044713955372571945,-0.14830277860164642,-0.47365230321884155,0.11863581836223602,0.0,0.0,0.0
-0.4437491297721863,1.0688786506652832,0.04471191018819809,-0.17497208714485168,-0.46772053837776184,0.11863555014133453,0.0,0.0,2.0
-0.442955881357193,1.06575345993042,0.07468821108341217,-0.13734178245067596,-0.462599515914917,0.10242003202438354,0.0,0.0,1.0
-0.44224676489830017,1.0620852708816528,0.06402932107448578,-0.16076186299324036,-0.4550211727619171,0.15156686305999756,0.0,0.0,0.0
-0.44153743982315063,1.0578176975250244,0.06402610242366791,-0.1874329000711441,-0.4474428594112396,0.151566281914711,0.0,0.0,0.0
-0.4408278465270996,1.0529509782791138,0.06402293592691422,-0.21410393714904785,-0.4398645758628845,0.15156564116477966,0.0,0.0,2.0
-0.4398764967918396,1.0484906435012817,0.08845900744199753,-0.19615794718265533,-0.43259572982788086,0.14537669718265533,0.0,0.0,0.0
-0.43892496824264526,1.043431043624878,0.0884561836719513,-0.22282862663269043,-0.4253269135951996,0.14537614583969116,0.0,0.0,0.0
-0.4379732608795166,1.0377721786499023,0.08845340460538864,-0.24949932098388672,-0.4180581271648407,0.14537562429904938,0.0,0.0,2.0
-0.4368111491203308,1.0320496559143066,0.10926534980535507,-0.2522987723350525,-0.410571813583374,0.1497269868850708,0.0,0.0,0.0
-0.4356488585472107,1.0257277488708496,0.10926248878240585,-0.27896976470947266,-0.40308550000190735,0.14972642064094543,0.0,0.0,0.0
-0.434486448764801,1.0188066959381104,0.10925967991352081,-0.3056407570838928,-0.3955991864204407,0.14972583949565887,0.0,0.0,2.0
-0.432816743850708,1.0126296281814575,0.1594245731830597,-0.27246716618537903,-0.38754525780677795,0.1610783338546753,0.0,0.0,0.0
-0.43114686012268066,1.005853295326233,0.1594214290380478,-0.2991389334201813,-0.37949138879776,0.16107763350009918,0.0,0.0,0.0
-0.429476797580719,0.998477578163147,0.15941835939884186,-0.32581064105033875,-0.37143754959106445,0.16107691824436188,0.0,0.0,0.0
-0.42780646681785583,0.9905025959014893,0.1594153344631195,-0.352482408285141,-0.36338376998901367,0.16107618808746338,0.0,0.0,0.0
-0.4261360168457031,0.9819287061691284,0.15941239893436432,-0.37915417551994324,-0.3553299903869629,0.16107550263404846,0.0,0.0,0.0
-0.42446526885032654,0.9727553725242615,0.1594095081090927,-0.4058259427547455,-0.3472762703895569,0.16107478737831116,0.0,0.0,2.0
-0.42277851700782776,0.9636989831924438,0.16164419054985046,-0.40082821249961853,-0.3399043679237366,0.14743776619434357,0.0,0.0,2.0
-0.42091092467308044,0.9555214643478394,0.180415540933609,-0.36196234822273254,-0.33326318860054016,0.1328236162662506,0.0,0.0,1.0
-0.41911476850509644,0.9467857480049133,0.17132523655891418,-0.38636910915374756,-0.3246223032474518,0.17281797528266907,0.0,0.0,0.0
-0.4173184931278229,0.9374509453773499,0.17132218182086945,-0.41304171085357666,-0.3159814476966858,0.17281708121299744,0.0,0.0,2.0
-0.41550761461257935,0.9284574389457703,0.1735628843307495,-0.3980894684791565,-0.3081778585910797,0.15607157349586487,0.0,0.0,0.0
-0.4136965870857239,0.918864905834198,0.1735605150461197,-0.42476099729537964,-0.300374299287796,0.15607091784477234,0.0,0.0,2.0
-0.4115417003631592,0.9098386168479919,0.20748741924762726,-0.3995397686958313,-0.2921157479286194,0.16517098248004913,0.0,0.0,0.0
-0.40938663482666016,0.9002133011817932,0.2074849158525467,-0.426211953163147,-0.28385722637176514,0.16517019271850586,0.0,0.0,0.0
-0.4072313904762268,0.8899887204170227,0.2074824571609497,-0.45288413763046265,-0.27559876441955566,0.16516941785812378,0.0,0.0,0.0
-0.40507596731185913,0.8791648745536804,0.2074800729751587,-0.4795563817024231,-0.2673403322696686,0.1651686578989029,0.0,0.0,2.0
-0.4026685655117035,0.8682155013084412,0.231940358877182,-0.4850670099258423,-0.2583443820476532,0.17991903424263,0.0,0.0,2.0
-0.39994874596595764,0.8580751419067383,0.2628818452358246,-0.44910189509391785,-0.2490614652633667,0.18565818667411804,0.0,0.0,0.0
-0.3972287178039551,0.8473361730575562,0.26287907361984253,-0.4757755696773529,-0.23977860808372498,0.18565711379051208,0.0,0.0,0.0
-0.3945085108280182,0.8359982371330261,0.2628764510154724,-0.5024493336677551,-0.23049581050872803,0.18565604090690613,0.0,0.0,2.0
-0.39149150252342224,0.8252370357513428,0.29203253984451294,-0.4767913222312927,-0.22070591151714325,0.19579800963401794,0.0,0.0,0.0
-0.38847431540489197,0.8138773441314697,0.29202979803085327,-0.5034658908843994,-0.21091607213020325,0.19579675793647766,0.0,0.0,2.0
-0.3850788474082947,0.8033027052879333,0.32903197407722473,-0.4685179889202118,-0.20030976831912994,0.2121259868144989,0.0,0.0,0.0
-0.38168320059776306,0.7921295762062073,0.32902905344963074,-0.4951939582824707,-0.1897035390138626,0.212124302983284,0.0,0.0,0.0
-0.3782873749732971,0.7803580164909363,0.3290262818336487,-0.5218698978424072,-0.17909741401672363,0.21212263405323029,0.0,0.0,2.0
-0.37460869550704956,0.7688509821891785,0.35647156834602356,-0.5100934505462646,-0.16767974197864532,0.2283533364534378,0.0,0.0,0.0
-0.37092986702919006,0.7567455768585205,0.35646870732307434,-0.5367709994316101,-0.15626218914985657,0.22835126519203186,0.0,0.0,2.0
-0.367067813873291,0.7446665167808533,0.3742322623729706,-0.535635769367218,-0.1443084478378296,0.2390747368335724,0.0,0.0,2.0
-0.36323851346969604,0.7329956889152527,0.3715314269065857,-0.5176387429237366,-0.13295137882232666,0.22714130580425262,0.0,0.0,2.0
-0.3594455122947693,0.722133219242096,0.3686378598213196,-0.48186641931533813,-0.12233519554138184,0.21232371032238007,0.0,0.0,0.0
-0.355652391910553,0.7106720805168152,0.36863604187965393,-0.5085424780845642,-0.11171909421682358,0.21232204139232635,0.0,0.0,2.0
-0.35193759202957153,0.699786901473999,0.3615591526031494,-0.48307308554649353,-0.10186661034822464,0.19704952836036682,0.0,0.0,2.0
-0.3479796051979065,0.6893243193626404,0.3850662112236023,-0.4643095135688782,-0.0912160724401474,0.21301046013832092,0.0,0.0,2.0
-0.34402045607566833,0.6788828372955322,0.38533565402030945,-0.46345964074134827,-0.08073479682207108,0.20962552726268768,0.0,0.0,2.0
-0.33990544080734253,0.6692240238189697,0.4005320072174072,-0.4287283718585968,-0.06987898796796799,0.21711602807044983,0.0,0.0,3.0
-0.3356982171535492,0.6589505076408386,0.41211098432540894,-0.4562220275402069,-0.0613582618534565,0.17041459679603577,0.0,0.0,2.0
-0.3316001892089844,0.6488202214241028,0.4018349051475525,-0.44992795586586,-0.05348176509141922,0.15752993524074554,0.0,0.0,2.0
-0.32729944586753845,0.6386932134628296,0.42125535011291504,-0.44979819655418396,-0.0447690486907959,0.17425444722175598,0.0,0.0,3.0
-0.3229323923587799,0.6279529333114624,0.42958864569664,-0.47714629769325256,-0.03773508220911026,0.14067935943603516,0.0,0.0,2.0
-0.3185915946960449,0.6175352334976196,0.4271906018257141,-0.4628564715385437,-0.03092951886355877,0.13611117005348206,0.0,0.0,2.0
-0.3141244351863861,0.6075184345245361,0.4393278658390045,-0.44505149126052856,-0.023635579273104668,0.1458788365125656,0.0,0.0,3.0
-0.30956077575683594,0.5969073176383972,0.45143088698387146,-0.47153741121292114,-0.018763108178973198,0.09744946658611298,0.0,0.0,2.0
-0.30484867095947266,0.5869758725166321,0.4656551778316498,-0.4413384199142456,-0.013278400525450706,0.10969410836696625,0.0,0.0,3.0
-0.30005544424057007,0.5764475464820862,0.47582659125328064,-0.4678977429866791,-0.009829901158809662,0.0689699575304985,0.0,0.0,2.0
-0.2951797842979431,0.5664799809455872,0.4837245047092438,-0.4429822564125061,-0.006035099737346172,0.07589592784643173,0.0,0.0,3.0
-0.2902122139930725,0.5559120774269104,0.4952529966831207,-0.46968117356300354,-0.004549020901322365,0.029721572995185852,0.0,0.0,1.0
-0.285317599773407,0.5447520017623901,0.4860968589782715,-0.49599775671958923,-0.0012287606950849295,0.06640519201755524,0.0,0.0,2.0
-0.2803501486778259,0.53448086977005,0.49304383993148804,-0.45649611949920654,0.002422730904072523,0.07302980124950409,0.0,0.0,2.0
-0.2753239572048187,0.5245885252952576,0.4986381530761719,-0.4396740198135376,0.006353349424898624,0.07861227542161942,0.0,0.0,2.0
-0.27031755447387695,0.5146799683570862,0.49673834443092346,-0.4404018223285675,0.010203934274613857,0.07701191306114197,0.0,0.0,2.0
-0.26545700430870056,0.5051410794258118,0.4828081727027893,-0.42397812008857727,0.01341128721833229,0.06414701044559479,0.0,0.0,2.0
-0.26061829924583435,0.49562960863113403,0.4806932508945465,-0.4227609634399414,0.016543405130505562,0.06264249980449677,0.0,0.0,2.0
-0.2556229531764984,0.48673975467681885,0.49556636810302734,-0.39515531063079834,0.02046215906739235,0.07837502658367157,0.0,0.0,3.0
-0.2505286633968353,0.4772473871707916,0.5079752802848816,-0.4219018220901489,0.021897045895457268,0.028697902336716652,0.0,0.0,2.0
-0.24563665688037872,0.46858665347099304,0.48859620094299316,-0.38493216037750244,0.022494157776236534,0.011942151933908463,0.0,0.0,1.0
-0.2408129721879959,0.45932936668395996,0.48002976179122925,-0.4114713966846466,0.024805236607789993,0.04622163623571396,0.0,0.0,2.0
-0.23603586852550507,0.450378954410553,0.4755147099494934,-0.3978348970413208,0.026970330625772476,0.043301939964294434,0.0,0.0,2.0
-0.23137478530406952,0.4414502680301666,0.464405357837677,-0.3968617022037506,0.028651287779211998,0.03361908346414566,0.0,0.0,2.0
-0.2268017828464508,0.43283817172050476,0.4559294581413269,-0.38278722763061523,0.030006520450115204,0.02710455097258091,0.0,0.0,2.0
-0.22225245833396912,0.4249521791934967,0.4535443186759949,-0.35051649808883667,0.03137502819299698,0.027370166033506393,0.0,0.0,2.0
-0.21775689721107483,0.4178597927093506,0.44828906655311584,-0.31524744629859924,0.03263043612241745,0.02510834112763405,0.0,0.0,1.0
-0.21334347128868103,0.410159707069397,0.4379737377166748,-0.34230101108551025,0.035955287516117096,0.06649690121412277,0.0,0.0,2.0
-0.20911550521850586,0.40336155891418457,0.4201289117336273,-0.30220648646354675,0.03859028220176697,0.05269981175661087,0.0,0.0,2.0
-0.2048409879207611,0.39652836322784424,0.42449718713760376,-0.30377525091171265,0.04150746017694473,0.058343611657619476,0.0,0.0,2.0
-0.20056048035621643,0.38994255661964417,0.42496174573898315,-0.2927902936935425,0.04456095024943352,0.06106988340616226,0.0,0.0,2.0
-0.19644002616405487,0.3840138018131256,0.40952545404434204,-0.2635791003704071,0.04704797640442848,0.04974070191383362,0.0,0.0,3.0
-0.19224901497364044,0.3774980306625366,0.4183928370475769,-0.28961166739463806,0.04774988070130348,0.014038218185305595,0.0,0.0,2.0
-0.18821343779563904,0.3717866539955139,0.40335458517074585,-0.25384461879730225,0.04794042930006981,0.0038112658075988293,0.0,0.0,1.0
-0.1842385232448578,0.365470290184021,0.39575275778770447,-0.28077995777130127,0.0496564544737339,0.03432045876979828,0.0,0.0,2.0
-0.1804531067609787,0.359707772731781,0.3775090277194977,-0.2561470568180084,0.05067439004778862,0.02035895548760891,0.0,0.0,1.0
-0.1767478883266449,0.35334527492523193,0.36745893955230713,-0.28288504481315613,0.05370371416211128,0.060586560517549515,0.0,0.0,2.0
-0.17314156889915466,0.3470171391963959,0.35792475938796997,-0.2813488841056824,0.056381646543741226,0.05355853587388992,0.0,0.0,2.0
-0.1694556176662445,0.34122735261917114,0.3653099834918976,-0.25745007395744324,0.059624575078487396,0.06485863029956818,0.0,0.0,3.0
-0.16570930182933807,0.33484339714050293,0.37289661169052124,-0.28380221128463745,0.06134381517767906,0.03438495844602585,0.0,0.0,2.0
-0.16213694214820862,0.3290177285671234,0.3560805022716522,-0.2589658200740814,0.06247907876968384,0.02270514890551567,0.0,0.0,2.0
-0.1587533950805664,0.3239946961402893,0.3378247618675232,-0.223267063498497,0.06301439553499222,0.01070596743375063,0.0,0.0,2.0
-0.1552959382534027,0.3195430040359497,0.3446311354637146,-0.19789904356002808,0.06411763280630112,0.022064629942178726,0.0,0.0,0.0
-0.1518384963274002,0.3144913911819458,0.3446311354637146,-0.2245658040046692,0.06522087007761002,0.022064615041017532,0.0,0.0,2.0
-0.14844579994678497,0.3098958730697632,0.3382415175437927,-0.20428940653800964,0.06623764336109161,0.020335407927632332,0.0,0.0,2.0
-0.14522600173950195,0.30578842759132385,0.3215283751487732,-0.18257445096969604,0.06667892634868622,0.008825830183923244,0.0,0.0,1.0
-0.1420866996049881,0.30106717348098755,0.31142452359199524,-0.20994363725185394,0.06915684044361115,0.04955795779824257,0.0,0.0,3.0
-0.13885708153247833,0.2957552671432495,0.3227595388889313,-0.23609408736228943,0.06935673952102661,0.003998093772679567,0.0,0.0,2.0
-0.13579407334327698,0.2910972833633423,0.30660480260849,-0.20700860023498535,0.06905648112297058,-0.0060052284970879555,0.0,0.0,1.0
-0.13281670212745667,0.28582778573036194,0.2958596646785736,-0.2342860996723175,0.07091883569955826,0.03724704310297966,0.0,0.0,2.0
-0.12976685166358948,0.2807375192642212,0.30259209871292114,-0.2263500839471817,0.0732852965593338,0.047329239547252655,0.0,0.0,2.0
-0.12685546278953552,0.27657702565193176,0.2890409827232361,-0.18501386046409607,0.07535891234874725,0.041472285985946655,0.0,0.0,3.0
-0.12385978549718857,0.2718285918235779,0.299638032913208,-0.2110385298728943,0.07529811561107635,-0.0012160360347479582,0.0,0.0,2.0
-0.12088270485401154,0.2674182653427124,0.2976340353488922,-0.19602157175540924,0.07536868005990982,0.0014112821081653237,0.0,0.0,2.0
-0.11814165115356445,0.26393818855285645,0.27477139234542847,-0.15463589131832123,0.07470685988664627,-0.013236443512141705,0.0,0.0,1.0
-0.11547718197107315,0.25985291600227356,0.2651672065258026,-0.18163113296031952,0.07597223669290543,0.025307586416602135,0.0,0.0,0.0
