pos x,pos y,vel x,vel y,angle,angleVel,contact_1,contact_2,action
0.033135701,-0.001069262,0.003389165,6.02e-05,0.001537326,-0.00019785,1,1,0
-0.239959627,0.435157299,0.339603901,-0.45138219,0.010535759,0.029066563,0,0,2
0.025813675,0.132077053,0.217652485,-0.037291251,0.135650039,0.047216557,0,0,2
-0.417303383,0.950245738,0.044975016,-0.137554094,-0.269417793,0.121062003,0,0,2
-0.199310392,0.719478607,0.219820574,-0.431574404,-0.030227514,0.107587278,0,0,3
-0.324791014,1.086133003,0.192349702,-0.527778506,-0.248728022,0.198490053,0,0,3
-0.3920618,0.82119298,0.047102265,-0.157471657,-0.260077775,0.262200832,0,0,0
0.007319832,0.020987758,0.004687612,-0.000827259,0.004603363,-0.035738494,0,0,0
-0.060428046,1.481812596,-0.648843229,0.243736282,0.006396631,-0.079502389,0,0,0
0.021164989,0.0609418,-0.152245507,-0.149851516,0.096140698,-0.112141356,0,0,2
-0.049433134,0.230420142,0.20322533,-0.231339529,0.101966329,0.000204894,0,0,0
-0.443195283,1.246047497,-0.056330509,0.004389317,-0.492919803,-0.143849254,0,0,1
-0.029189492,1.35764575,-0.718558669,-0.631610155,0.020523911,0.036030792,0,0,3
-0.021105194,0.173070148,0.306576967,-0.172418609,0.103576288,0.028654892,0,0,2
-0.031191539,-0.000653269,0.002041891,1.04e-06,-0.000649642,-0.000599711,1,1,0
-0.035230637,0.191537559,0.192356765,-0.215067878,0.106471755,0.020330334,0,0,2
-0.337526172,0.973635137,-0.431847483,-0.053215347,-0.190752953,-0.079381958,0,0,2
0.010453892,0.043285068,-0.182775602,-0.12957117,0.060929023,-0.119945303,0,0,2
-0.353342921,0.871870875,-0.284545034,-0.038982883,-0.234372705,-0.129370838,0,0,2
-0.017085934,0.057148512,0.265731424,-0.091956697,0.151845843,0.057412125,0,0,2
-0.014349652,0.055239927,0.270167172,-0.085181206,0.155297071,0.069024518,0,0,2
-0.128666967,1.277647853,-0.704969466,-0.524372518,-0.040911291,-0.096872047,0,0,2
-0.142218307,-4.57e-05,8.27e-07,8.53e-10,0.000754427,-2.75e-07,1,1,0
-0.139627844,0.197652996,0.387664437,-0.287419736,0.09182258,0.047286313,0,0,2
-0.295782149,1.30830276,-0.447918504,-0.110378794,-0.283326983,-0.198469937,0,0,2
-0.106121637,0.090155132,0.175357193,-0.121706977,0.06066132,-0.006470147,0,0,2
-0.121400833,0.296783656,0.322550803,-0.299519539,0.079420716,0.00187054,0,0,2
-0.11042013,0.091249615,0.224764466,-0.109470703,0.083089612,0.016273854,0,0,2
-0.376224041,1.013191819,0.178404868,-0.374900669,-0.236462384,0.231207222,0,0,2
-0.222726673,0.158221021,0.137100369,-0.192285225,0.03852164,-0.031061564,0,0,2
-0.055409621,0.003283534,0.066546969,-0.05547601,0.027687702,-0.041119855,0,0,0
0.021728421,-0.000506392,0.020579707,8.98e-05,0.003668298,2.15e-05,1,1,0
-0.350085557,0.911689699,0.253373206,-0.370847255,-0.111560702,0.219402909,0,0,0
-0.040764522,0.196908981,0.350442231,-0.213727027,0.09247385,0.042650409,0,0,2
-0.045965862,-0.001307442,0.025103886,-3.87e-08,-0.001422449,-5.21e-08,1,1,0
-0.055039693,0.028237663,0.181435689,-0.03174575,0.071655273,0.039222948,0,0,0
-0.394133627,0.869494081,-0.047353543,-0.107605912,-0.411474675,0.11658708,0,0,2
-0.122495934,0.104274854,0.245068192,-0.142504707,0.077007018,0.016844647,0,0,2
-0.373361051,0.860081315,0.235412925,-0.437918007,-0.031818502,0.073330432,0,0,2
-0.132135957,0.116278134,0.239050776,-0.116902992,0.075188339,0.002168858,0,0,0
-0.30015558,1.212166071,0.02748394,-0.276295006,-0.505368888,0.220854327,0,0,2
-0.322861135,0.496520162,0.186188236,-0.371770233,0.007668853,-0.016337868,0,0,1
-0.089230344,0.065633878,0.183830097,-0.116962261,0.062845849,-0.013346134,0,0,2
0.005602741,0.016988836,-0.019944852,-0.022775294,-0.019426154,-0.039057769,0,0,2
-0.249226958,1.158576488,-0.035435535,-0.002524336,-0.471051663,-0.168652564,0,0,1
0.027301978,2.75e-05,-0.085687205,-0.035300076,0.002265477,-0.124323726,0,1,0
-0.137456805,-7.64e-05,0.007087211,-2.27e-05,0.000982752,7.27e-05,1,1,3
-0.195687383,0.264923662,0.335217059,-0.338787824,0.048897278,0.004887034,0,0,2
-0.29889971,1.199809551,0.048923351,-0.282902271,-0.482241839,0.248514652,0,0,1
-0.324287415,1.274747252,-0.291098326,0.002887259,-0.324341208,-0.154832467,0,0,2
-0.027985668,0.066122182,0.288938105,-0.090377517,0.141610652,0.057385188,0,0,0
0.007725525,0.010008083,0.025798773,-0.015506414,0.046665475,-0.037184346,0,0,0
-0.352779806,1.293289542,0.020200599,-0.129062101,-0.524520278,0.175019369,0,0,0
-0.280596644,1.10388124,-0.568068445,-0.184059814,-0.144869223,-0.084659532,0,0,2
0.021979999,-0.000506392,1.34e-07,6.61e-11,0.003710578,-8.67e-08,1,1,0
-0.262992442,0.925202787,0.323986441,-0.647360146,-0.118566856,0.167500511,0,0,2
-0.11760883,0.098362692,0.244978115,-0.124154039,0.079092987,0.024811501,0,0,2
-0.045340348,-0.001305797,-5.86e-07,-5.7e-10,-0.001303316,2.11e-07,1,1,0
0.009763718,-0.000504782,0.001284531,1.12e-06,0.002839345,-0.000377534,1,1,3
-0.317911923,0.568145812,0.228884786,-0.301834732,0.065428428,-0.020101998,0,0,0
0.055134676,0.131935582,0.043695442,0.004808007,0.174270123,0.048717346,0,0,2
-0.06793461,1.411552668,-0.71936667,-0.102820843,0.013253335,-0.119160257,0,0,3
-0.294299901,1.15020752,0.081304386,-0.418622375,-0.402192175,0.276814818,0,0,2
0.004232025,0.086878121,0.063989773,-0.06902793,0.036584631,-0.019137496,0,0,2
0.009426785,0.009239611,0.041163225,-0.032301411,-0.003710067,0.043412011,0,0,2
0.037200831,0.028741488,0.010614796,-0.041733082,0.04809092,-0.047141414,0,0,0
0.009452915,0.063290559,0.003236261,-0.050747342,0.047670409,-0.076715134,0,0,0
-0.29120627,1.310744762,-0.466476023,-0.14706935,-0.273403496,-0.19091928,0,0,2
0.011855793,0.017352114,0.014021777,-0.043287653,-0.013747154,0.014010869,0,0,2
0.011783695,0.137770206,0.256551743,-0.088155076,0.121540762,0.046013672,0,0,2
-0.17156896,0.209270179,0.323405445,-0.302851111,0.061694041,0.010940378,0,0,2
0.033083342,-0.001070907,-0.000330843,7.09e-07,0.001488554,9.6e-05,1,1,3
-0.112155631,0.099811375,0.272108495,-0.199324876,0.062282458,-0.000980877,0,0,2
-0.081946753,0.055736527,0.178524226,-0.08049573,0.06125376,-0.005562524,0,0,0
-0.084500886,1.47563982,-0.753705919,0.128704578,0.018834339,-0.031172436,0,0,0
-0.378077507,0.879193366,0.222444221,-0.415857226,-0.040809523,0.103805467,0,0,2
-0.361412942,0.812397063,0.242441863,-0.430787414,-0.015793985,0.083988786,0,0,3
-0.381010592,1.147361159,-0.203889325,-0.003815898,-0.367826253,-0.157506198,0,0,2
0.007075119,0.009507653,0.001641499,-0.06854023,-0.000435244,0.011718814,0,0,2
-0.034941196,0.131574944,0.209725335,-0.166095123,0.064848542,0.006017977,0,0,2
-0.077429675,0.262157828,0.312396824,-0.289826691,0.065956943,0.020514093,0,0,0
-0.074295327,0.255037814,0.312396824,-0.316493452,0.066982649,0.020514108,0,0,2
-0.031218339,-0.000653341,-3.18e-08,1.88e-09,-0.000608275,7.37e-08,1,1,0
0.018912029,0.050702486,-0.020361621,-0.018249167,0.008179333,-0.063033119,0,0,0
-0.259983689,0.401974171,0.220322162,-0.303894371,0.046089265,0.003980555,0,0,0
0.016018678,0.045798909,-0.108167909,-0.089083895,0.158687711,-0.181526631,0,0,0
0.017010689,-0.000737276,3.69e-06,-1.98e-09,-0.003638684,-1.11e-06,1,1,0
-0.417812109,0.953365386,0.044976272,-0.110884465,-0.275470883,0.121062301,0,0,0
0.006901932,0.012373076,9.69e-05,-0.008733717,0.062135447,-0.074064329,0,0,0
0.035179805,0.004532263,-0.103016533,-0.056787014,-0.000197949,-0.144346535,0,0,1
-0.052686311,1.315154433,-0.62519449,-0.587608874,0.006379772,-0.084852375,0,0,2
-0.102960207,0.388306201,0.258037537,-0.378822178,0.050209448,0.057248943,0,0,2
0.050498486,0.083017595,0.010665113,-0.014956786,0.113546938,-0.052070815,0,0,2
-0.089228056,0.06843289,0.14724806,-0.04024237,0.079336122,-0.012459054,0,0,0
-0.086541176,1.497748494,-0.648796499,0.137058482,-0.009496301,-0.079453394,0,0,0
-0.176887602,1.477873802,-0.627947032,-0.237520918,-0.090472028,-0.162273496,0,0,3
-0.06501808,1.463473082,-0.699188769,0.152828202,0.010119926,-0.07553111,0,0,0
-0.44896403,1.222851157,-0.023093415,-0.14839609,-0.48069492,0.127902284,0,0,1
-0.516449749,1.147969484,0.107111014,-0.18836619,-0.326460719,0.183896154,0,0,0
-0.235885143,1.364264727,-0.628960371,-0.339119047,-0.178062782,-0.197722256,0,0,2
-0.208952278,0.72823149,0.372855008,-0.496016294,-0.031714626,0.106582083,0,0,3
-0.348041713,1.252987146,0.016027357,-0.132198781,-0.420191795,0.10078986,0,0,1
-0.078389362,0.05128878,0.177618489,-0.09050028,0.060845904,-0.002594554,0,0,0
-0.394793898,0.846931338,0.151587993,-0.32855472,-0.104679547,0.179380208,0,0,2
0.032618333,-0.001190247,-0.001743117,-1.71e-06,0.002350518,0.000504128,1,1,3
-0.037036039,-0.000953963,3.1e-06,4.21e-09,-0.001198828,-9.37e-07,1,1,0
-0.243411392,0.990878105,0.082579359,-0.454190999,-0.207348049,0.209545344,0,0,2
-0.219388202,0.146105006,0.118161641,-0.177926823,0.031015079,-0.044429902,0,0,2
-0.521499336,1.187953234,-0.122829318,0.001471176,-0.392742902,-0.142402589,0,0,2
-0.046066474,0.006989596,0.014033047,0.009696666,0.006072198,-0.032974612,0,0,0
-0.030553913,-0.002810516,-0.037503865,0.018231453,0.016347777,-0.062589772,1,1,3
-0.197734743,0.231072962,0.266664624,-0.268634021,0.054379497,0.033482395,0,0,2
-0.062071037,0.033221062,0.1753712,-0.087282963,0.066443197,0.017287891,0,0,2
0.009865189,-0.000504782,-0.000547843,-4.39e-06,0.002847764,0.000161441,1,1,3
0.032456875,-0.001193109,-0.017170476,7.72e-05,0.002348003,-3.54e-05,1,1,3
-0.192882538,0.556636512,0.371188581,-0.547415316,-0.008620183,0.080219999,0,0,2
0.00905819,0.051581822,-0.033195741,-0.039202452,0.017600287,-0.101218067,0,0,0
-0.124075219,1.461829543,-0.715886831,-0.079832383,-0.020674316,-0.075308703,0,0,0
-0.201562971,0.72919178,0.199787766,-0.461424172,-0.035606883,0.091093734,0,0,2
-0.243088052,0.386163652,0.31345579,-0.403945535,0.033612214,0.008313058,0,0,2
0.00692358,0.015573344,-0.010266252,-0.055555057,-0.000417357,0.026422584,0,0,2
0.008993149,0.009966526,0.051208246,-0.031240378,-0.005880669,0.05336985,0,0,2
-0.349496841,0.972284615,-0.374098957,-0.008792048,-0.201080173,-0.05938692,0,0,0
0.021979999,-0.000506392,-3.52e-05,-8.34e-08,0.003710546,1.03e-05,1,1,0
-0.4483127,1.204129219,0.019094601,-0.161389381,-0.42503643,0.25600338,0,0,1
-0.050493814,1.379494905,-0.7003631,-0.279291928,0.025103703,-0.02750222,0,0,3
-0.361745209,1.07141161,-0.447692394,-0.005582383,-0.223841071,-0.127595276,0,0,0
0.010841751,-0.000503566,-4.2e-05,-8.5e-08,0.002923649,1.23e-05,1,1,0
-0.12972793,1.480415821,-0.742531359,-0.031117899,0.007253923,-0.075838551,0,0,3
-0.222252458,0.424952179,0.453544319,-0.350516498,0.031375028,0.027370166,0,0,2
-0.313653052,1.178711295,-0.483457744,-0.197143778,-0.223200604,-0.132182911,0,0,2
0.021979999,-0.000506392,-3.89e-08,4.36e-10,0.003710583,9.33e-08,1,1,0
-0.326547772,1.303281903,-0.327879071,0.019436007,-0.370539039,-0.243938655,0,0,2
-0.391491503,0.825237036,0.29203254,-0.476791322,-0.220705912,0.19579801,0,0,0
-0.208333924,0.60517329,0.374935836,-0.547296405,-0.02459283,0.092746601,0,0,2
-0.378479809,0.874097288,-0.175214544,0.02510971,-0.31460911,-0.163834363,0,0,2
-0.346530735,0.647017479,0.271635592,-0.337487996,0.067811914,-0.011043116,0,0,2
-0.192166716,1.332299709,-0.665310919,-0.48513329,-0.080226034,-0.129482344,0,0,2
0.009562492,-0.000303295,5.18e-08,8.02e-10,0.000406218,-8.46e-08,1,1,0
-0.252817333,1.131212711,-0.024130164,-0.162620634,-0.45018816,0.176091358,0,0,1
-0.096867368,0.302543253,0.356443137,-0.346234262,0.058910452,0.043750435,0,0,2
-0.364104122,1.106099367,-0.158915341,0.037938349,-0.479543,-0.266923964,0,0,0
-0.373618186,0.968565881,-0.323810369,-0.006002998,-0.220780835,-0.069455951,0,0,2
-0.10048113,0.080331236,0.211595565,-0.151089162,0.066513151,0.015280458,0,0,2
0.01006403,0.08108934,0.158623368,-0.068004847,0.089643113,0.038930681,0,0,2
-0.360333771,0.97042954,-0.338246942,-0.009953435,-0.20929648,-0.048831157,0,0,0
-0.090496257,0.365127414,0.249077439,-0.315062374,0.069378957,-0.000876002,0,0,2
0.034636401,0.003074894,-0.036372554,-0.021892155,-0.003717453,-0.019532915,0,0,0
-0.394835889,0.945915878,0.230415985,-0.465884745,-0.073392831,0.119773708,0,0,2
-0.328810215,0.975407422,-0.43326968,-0.065272406,-0.182814747,-0.063409559,0,0,2
-0.157428652,1.235002875,-0.70104301,-0.44062832,-0.06353309,-0.107070126,0,0,2
-0.196635053,0.568953991,0.382811308,-0.562859356,-0.012631179,0.092261493,0,0,2
-0.06745863,0.192411453,0.185345754,-0.123229615,0.0887881,-0.016985102,0,0,2
-0.125228018,1.160615683,-0.693326712,-0.555812836,-0.024500983,-0.134282425,0,0,2
-0.392407179,0.968344986,-0.232697397,-0.005918708,-0.238554403,-0.044969328,0,0,0
-0.314163744,1.183059573,0.136357605,-0.443271726,-0.273453414,0.214116842,0,0,3
-0.091155246,1.432914853,-0.682196677,-0.08480487,0.01092833,-0.062938981,0,0,0
-0.048320103,-0.001308157,0.06890744,-3.47e-06,-0.00141992,-8.7e-07,1,1,1
-0.389279991,0.878386259,-0.081262693,-0.007920583,-0.389666915,-0.178936422,0,0,2
0.025679206,0.066490538,0.135962546,-0.10075704,0.082173713,0.024405269,0,0,2
0.032728769,-0.001189032,-0.000427216,2.52e-06,0.002397897,0.000123072,1,1,3
-0.133512303,0.490089893,0.26507479,-0.40121752,0.024062084,0.047040451,0,0,2
-0.048159979,0.162646011,0.121452346,-0.07116174,0.072026119,-0.031491376,0,0,0
-0.03119402,-0.000653198,-0.000371579,7.2e-07,-0.000645947,0.000109018,1,1,0
-0.062901214,0.387307644,0.230224684,-0.255301416,0.145674959,0.047725685,0,0,2
-0.069866464,0.051506292,0.04492553,-0.029758442,0.049007606,-0.05777052,0,0,0
-0.290812403,1.047374249,0.246643752,-0.610089898,-0.18355833,0.145341128,0,0,2
-0.446710408,1.090032578,0.005665935,-0.039130848,-0.486796767,-0.049321812,0,0,1
-0.300326526,1.277457356,-0.434966803,-0.103435159,-0.271321118,-0.166779414,0,0,2
-0.141541094,1.461642861,-0.669265926,-0.141411975,-0.051459059,-0.194741011,0,0,0
-0.135642245,0.438707918,0.369741499,-0.364857554,0.062554307,0.027436724,0,0,2
0.036289312,0.009924433,-0.025388274,-0.07385394,0.007047032,-0.063006029,0,0,2
-0.046391584,1.328376293,-0.633449435,-0.603184819,0.010622009,-0.093790866,0,0,2
0.018776607,0.087289602,0.124622323,-0.134760231,0.077616163,0.006623269,0,0,2
-0.332625151,0.539373159,0.188219219,-0.355434537,0.00967637,0.050192624,0,0,3
0.016130066,0.001504479,0.050267138,-0.022739505,0.013879281,-0.080743864,0,1,1
-0.075129315,1.408648252,-0.7119385,-0.129040644,0.005809762,-0.148885041,0,0,0
-0.166565895,0.025099693,0.103437051,-0.039306283,0.001715076,0.020970812,0,0,0
-0.368681103,0.841561198,0.23366046,-0.392884165,-0.025237679,0.067385182,0,0,3
